id,priceid,day
057,VSLR34,43.06
057,VSLR35,42.14
057,VSLR36,54.63
057,VSLR37,54.73
057,VSLR38,45.05
057,VSLR39,48.34
057,VSLR40,48.7
057,VSLR41,55.56
057,VSLR42,47.38
057,VSLR43,50.98
057,VSLR44,45.21
057,VSLR45,48.29
057,VSLR46,62.32
057,VSLR47,62.04
057,VSLR48,53.65
057,VSLR49,56.1
057,VSLR50,54.27
057,VSLR51,73.72
057,VSLR52,73.98
057,VSLR53,68.57
057,VSLR54,61.28
057,VSLR55,52.54
057,VSLR56,50.83
057,VSLR57,63.56
057,VSLR58,53
057,VSLR59,54.84
057,VSLR60,45.61
057,VSLR61,47.21
057,VSLR62,49.18
057,VSLR63,50.36
057,VSLR64,51.65
057,VSLR65,52.95
057,VSLR66,43.11
057,VSLR67,41
057,VSLR68,56.36
057,VSLR69,72.29
057,VSLR70,85.74
057,VSLR71,84.33
057,VSLR72,85.37
057,VSLR73,97.51
057,VSLR74,83.82
057,VSLR75,73.57
057,VSLR76,85.62
057,VSLR77,75.73
057,VSLR78,81.62
057,VSLR79,82.34
057,VSLR80,94.28
057,VSLR81,116.96
057,VSLR82,116.78
057,VSLR83,120.5
057,VSLR84,132.95
057,VSLR85,111.97
057,VSLR86,108.32
057,VSLR87,115.51
057,VSLR88,122.03
057,VSLR89,116.19
057,VSLR90,114.96
057,VSLR91,115.76
057,VSLR92,115.24
057,VSLR93,100.76
057,VSLR94,101.83
057,VSLR95,106.95
057,VSLR96,102.99
057,VSLR97,113.51
057,VSLR98,104.9
057,VSLR99,116.14
057,VSLR100,123.93
057,VSLR101,120.83
057,VSLR102,129.07
057,VSLR103,121.85
057,VSLR104,123.54
057,VSLR105,130.81
057,VSLR106,129.87
058,SHOP0,11.19
058,SHOP1,4.84
058,SHOP2,22.98
058,SHOP3,34.25
058,SHOP4,29.52
058,SHOP5,25.53
058,SHOP6,22.35
058,SHOP7,8.32
058,SHOP8,10.29
058,SHOP9,22.75
058,SHOP10,27.42
058,SHOP11,33.55
058,SHOP12,24.87
058,SHOP13,39.8
058,SHOP14,34.7
058,SHOP15,27.45
058,SHOP16,24.74
058,SHOP17,22.83
058,SHOP18,11.47
058,SHOP19,11.91
058,SHOP20,2.79
058,SHOP21,7.83
058,SHOP22,9.88
058,SHOP23,1.23
058,SHOP24,2.41
058,SHOP25,6.4
058,SHOP26,12.61
058,SHOP27,5.4
058,SHOP28,0.11
058,SHOP29,6.17
058,SHOP30,16.41
058,SHOP31,21.57
058,SHOP32,7.9
058,SHOP33,10.55
058,SHOP34,1
058,SHOP35,2.22
058,SHOP36,11.41
058,SHOP37,8.76
058,SHOP38,8.18
058,SHOP39,4.68
058,SHOP40,4.03
058,SHOP41,4.22
058,SHOP42,1.37
058,SHOP43,1.44
058,SHOP44,3.55
058,SHOP45,2.01
058,SHOP46,12.17
058,SHOP47,25.37
058,SHOP48,43.26
058,SHOP49,45.64
058,SHOP50,50.56
058,SHOP51,52.24
058,SHOP52,51.91
058,SHOP53,49.1
058,SHOP54,43.05
058,SHOP55,39.77
058,SHOP56,29.3
058,SHOP57,35.11
058,SHOP58,39.09
058,SHOP59,29.56
058,SHOP60,14.39
058,SHOP61,14.56
058,SHOP62,20.98
058,SHOP63,26.86
058,SHOP64,29.46
058,SHOP65,38.99
058,SHOP66,44.74
058,SHOP67,28.93
058,SHOP68,27
058,SHOP69,27.33
058,SHOP70,30.19
058,SHOP71,34.13
058,SHOP72,29.68
058,SHOP73,43.56
058,SHOP74,32.8
058,SHOP75,53.89
058,SHOP76,39.06
058,SHOP77,35.79
058,SHOP78,17.62
058,SHOP79,19.4
058,SHOP80,31.94
058,SHOP81,28.16
058,SHOP82,32.53
058,SHOP83,27.34
058,SHOP84,29.98
058,SHOP85,30.7
058,SHOP86,27.83
058,SHOP87,28.37
058,SHOP88,34.02
058,SHOP89,34.56
058,SHOP90,18.65
058,SHOP91,28.17
058,SHOP92,37.01
058,SHOP93,53.64
058,SHOP94,55.41
058,SHOP95,54.4
058,SHOP96,52.87
058,SHOP97,43.51
058,SHOP98,40.37
058,SHOP99,46.08
058,SHOP100,40.81
058,SHOP101,48.17
058,SHOP102,68.76
058,SHOP103,72.53
058,SHOP104,70.41
058,SHOP105,69.14
058,SHOP106,77.43
059,CARA0,4.06
059,CARA1,12.24
059,CARA2,10.98
059,CARA3,15.04
059,CARA4,6.36
059,CARA5,5.71
059,CARA6,6.58
059,CARA7,3.5
059,CARA8,2.26
059,CARA9,12.18
059,CARA10,17.7
059,CARA11,15
059,CARA12,12.28
059,CARA13,7.05
059,CARA14,3.95
059,CARA15,8.76
059,CARA16,2.03
059,CARA17,0.54
059,CARA18,0.88
059,CARA19,6.08
059,CARA20,10.32
059,CARA21,19.48
059,CARA22,22.97
059,CARA23,36.78
059,CARA24,48.3
059,CARA25,29.89
059,CARA26,24.06
059,CARA27,29.59
059,CARA28,24.15
059,CARA29,14.05
059,CARA30,6.96
059,CARA31,4.48
059,CARA32,15.53
059,CARA33,13.06
059,CARA34,3.81
059,CARA35,18.98
059,CARA36,20.64
059,CARA37,18.66
059,CARA38,24.04
059,CARA39,25.67
059,CARA40,23.15
059,CARA41,17.29
059,CARA42,14.11
059,CARA43,13.48
059,CARA44,14.44
059,CARA45,29.15
059,CARA46,26.15
059,CARA47,39.95
059,CARA48,40.99
059,CARA49,51.98
059,CARA50,64.24
059,CARA51,59.91
059,CARA52,51.56
059,CARA53,57.86
059,CARA54,67.54
059,CARA55,73.93
059,CARA56,75.23
059,CARA57,66.54
059,CARA58,76.22
059,CARA59,86.11
059,CARA60,84.71
059,CARA61,83.99
059,CARA62,93.08
059,CARA63,100.27
059,CARA64,95.92
059,CARA65,94.42
059,CARA66,86.87
059,CARA67,92.99
059,CARA68,95.42
059,CARA69,97.16
059,CARA70,94.79
059,CARA71,94.25
059,CARA72,88.95
059,CARA73,80.54
059,CARA74,67.31
059,CARA75,70.59
059,CARA76,79.95
059,CARA77,73.93
059,CARA78,76.81
059,CARA79,65.07
059,CARA80,63.2
059,CARA81,75.84
059,CARA82,77.96
059,CARA83,76.56
059,CARA84,64.33
059,CARA85,68.47
059,CARA86,75.13
059,CARA87,76.89
059,CARA88,66.97
059,CARA89,64.05
059,CARA90,61.34
059,CARA91,65.28
059,CARA92,58.73
059,CARA93,69.39
059,CARA94,74.77
059,CARA95,88.33
059,CARA96,81.08
059,CARA97,81.61
059,CARA98,68.6
059,CARA99,72.83
059,CARA100,67.5
059,CARA101,59.27
059,CARA102,41.51
059,CARA103,52.89
059,CARA104,55.19
059,CARA105,57.82
059,CARA106,63.07
060,SNE0,3.35
060,SNE1,2.17
060,SNE2,13.29
060,SNE3,28.4
060,SNE4,30.63
060,SNE5,34.29
060,SNE6,24.66
060,SNE7,33.15
060,SNE8,47.82
060,SNE9,55.72
060,SNE10,55.61
060,SNE11,50.86
060,SNE12,55.78
060,SNE13,51.65
060,SNE14,65.67
060,SNE15,58.99
060,SNE16,66.57
060,SNE17,84.22
060,SNE18,85.22
060,SNE19,86.15
060,SNE20,106.18
060,SNE21,111.31
060,SNE22,104.01
060,SNE23,114.98
060,SNE24,130
060,SNE25,123.2
060,SNE26,116.49
060,SNE27,108.82
060,SNE28,105.42
060,SNE29,106.23
060,SNE30,103.55
060,SNE31,92.92
060,SNE32,96.06
060,SNE33,76.4
060,SNE34,77.93
060,SNE35,80.96
060,SNE36,70.48
060,SNE37,48.44
060,SNE38,66.41
060,SNE39,65.48
060,SNE40,64.25
060,SNE41,66.66
060,SNE42,77.19
060,SNE43,81.35
060,SNE44,101.01
060,SNE45,101.21
060,SNE46,117.23
060,SNE47,109.08
060,SNE48,95.4
060,SNE49,92.96
060,SNE50,75.16
060,SNE51,58.41
060,SNE52,46.15
060,SNE53,55.14
060,SNE54,48.9
060,SNE55,64.53
060,SNE56,64.69
060,SNE57,72.37
060,SNE58,72.86
060,SNE59,77.47
060,SNE60,96.61
060,SNE61,107.48
060,SNE62,97.1
060,SNE63,92.9
060,SNE64,97.74
060,SNE65,110.95
060,SNE66,113.55
060,SNE67,118.52
060,SNE68,94.86
060,SNE69,108.09
060,SNE70,100.42
060,SNE71,98.18
060,SNE72,103.91
060,SNE73,90.12
060,SNE74,85.56
060,SNE75,73.67
060,SNE76,69.14
060,SNE77,54.34
060,SNE78,66.39
060,SNE79,54.74
060,SNE80,47.4
060,SNE81,63.7
060,SNE82,61.72
060,SNE83,67.89
060,SNE84,86.85
060,SNE85,104.86
060,SNE86,86.82
060,SNE87,81.24
060,SNE88,100.49
060,SNE89,93.36
060,SNE90,91.96
060,SNE91,106.56
060,SNE92,117.71
060,SNE93,114.34
060,SNE94,96.85
060,SNE95,86.88
060,SNE96,79.27
060,SNE97,89.23
060,SNE98,96.28
060,SNE99,85.36
060,SNE100,94.27
060,SNE101,103.26
060,SNE102,96.8
060,SNE103,107.67
060,SNE104,121.32
060,SNE105,113.99
060,SNE106,119.91
061,PFE0,1.66
061,PFE1,3.78
061,PFE2,15.71
061,PFE3,5.51
061,PFE4,7.79
061,PFE5,10.06
061,PFE6,12.75
061,PFE7,21.5
061,PFE8,32.92
061,PFE9,23.37
061,PFE10,20.14
061,PFE11,30.23
061,PFE12,32.56
061,PFE13,26.86
061,PFE14,34.97
061,PFE15,34.98
061,PFE16,33.73
061,PFE17,20.57
061,PFE18,20.21
061,PFE19,1.16
061,PFE20,14.74
061,PFE21,29.73
061,PFE22,33.39
061,PFE23,28.1
061,PFE24,27.71
061,PFE25,31.41
061,PFE26,34.5
061,PFE27,47.07
061,PFE28,45.36
061,PFE29,48.84
061,PFE30,53.04
061,PFE31,43.41
061,PFE32,50.86
061,PFE33,48.64
061,PFE34,43.39
061,PFE35,30.4
061,PFE36,50.14
061,PFE37,32.36
061,PFE38,37.14
061,PFE39,29.16
061,PFE40,40
061,PFE41,42.3
061,PFE42,38.72
061,PFE43,33.91
061,PFE44,26.1
061,PFE45,14.98
061,PFE46,21.59
061,PFE47,43.77
061,PFE48,49.19
061,PFE49,30.94
061,PFE50,16.4
061,PFE51,35.39
061,PFE52,44.9
061,PFE53,49.69
061,PFE54,53.09
061,PFE55,74.89
061,PFE56,79.57
061,PFE57,77.07
061,PFE58,65.77
061,PFE59,63
061,PFE60,67.97
061,PFE61,76.32
061,PFE62,90.74
061,PFE63,111.99
061,PFE64,118.78
061,PFE65,133.09
061,PFE66,129.67
061,PFE67,135.92
061,PFE68,128.01
061,PFE69,133.68
061,PFE70,126.43
061,PFE71,131.2
061,PFE72,124.1
061,PFE73,125.91
061,PFE74,119.47
061,PFE75,129.23
061,PFE76,138.67
061,PFE77,133.65
061,PFE78,143.38
061,PFE79,141.75
061,PFE80,147.13
061,PFE81,153.48
061,PFE82,161.49
061,PFE83,160.06
061,PFE84,171.24
061,PFE85,177.48
061,PFE86,188.82
061,PFE87,205.4
061,PFE88,203.86
061,PFE89,196.14
061,PFE90,206.73
061,PFE91,190.22
061,PFE92,168.71
061,PFE93,180.39
061,PFE94,183.18
061,PFE95,172.44
061,PFE96,174.7
061,PFE97,182.6
061,PFE98,186.86
061,PFE99,179.69
061,PFE100,178.14
061,PFE101,155.84
061,PFE102,170.88
061,PFE103,187.01
061,PFE104,173.4
061,PFE105,189.37
061,PFE106,182.4
062,ENPH0,12.86
062,ENPH1,25.46
062,ENPH2,18.02
062,ENPH3,20.62
062,ENPH4,39.68
062,ENPH5,47.32
062,ENPH6,35.45
062,ENPH7,21.54
062,ENPH8,27.87
062,ENPH9,32.99
062,ENPH10,44.68
062,ENPH11,42.57
062,ENPH12,52.63
062,ENPH13,53.74
062,ENPH14,62.1
062,ENPH15,48.08
062,ENPH16,55.82
062,ENPH17,52.41
062,ENPH18,51.37
062,ENPH19,42.69
062,ENPH20,34.19
062,ENPH21,25.2
062,ENPH22,45.32
062,ENPH23,64.15
062,ENPH24,66.51
062,ENPH25,86.04
062,ENPH26,80.94
062,ENPH27,68.46
062,ENPH28,63.03
062,ENPH29,51.3
062,ENPH30,69.54
062,ENPH31,57.39
062,ENPH32,39.19
062,ENPH33,47.11
062,ENPH34,49.21
062,ENPH35,40.02
062,ENPH36,50.49
062,ENPH37,71.02
062,ENPH38,72.37
062,ENPH39,81.44
062,ENPH40,88.03
062,ENPH41,88.56
062,ENPH42,93.6
062,ENPH43,98.02
062,ENPH44,93.17
062,ENPH45,101.82
062,ENPH46,102.45
062,ENPH47,82.5
062,ENPH48,75.54
062,ENPH49,81.04
062,ENPH50,84.98
062,ENPH51,74.36
062,ENPH52,68.51
062,ENPH53,60.43
062,ENPH54,57.08
062,ENPH55,59.41
062,ENPH56,48.21
062,ENPH57,50.01
062,ENPH58,65.41
062,ENPH59,68.67
062,ENPH60,79.41
062,ENPH61,64.8
062,ENPH62,77.37
062,ENPH63,96.97
062,ENPH64,94.52
062,ENPH65,107.67
062,ENPH66,127.17
062,ENPH67,113.59
062,ENPH68,111.94
062,ENPH69,106.12
062,ENPH70,116.04
062,ENPH71,118.98
062,ENPH72,121.2
062,ENPH73,112.73
062,ENPH74,121.4
062,ENPH75,119.17
062,ENPH76,126.54
062,ENPH77,126.26
062,ENPH78,108.99
062,ENPH79,105.71
062,ENPH80,121.95
062,ENPH81,121.84
062,ENPH82,133.06
062,ENPH83,149.2
062,ENPH84,146.48
062,ENPH85,144.72
062,ENPH86,159.21
062,ENPH87,152.32
062,ENPH88,156.07
062,ENPH89,156.82
062,ENPH90,159.61
062,ENPH91,155.12
062,ENPH92,153.54
062,ENPH93,152.3
062,ENPH94,145.63
062,ENPH95,157.09
062,ENPH96,154.19
062,ENPH97,150.12
062,ENPH98,151.01
062,ENPH99,153.32
062,ENPH100,159.68
062,ENPH101,158.87
062,ENPH102,166.7
062,ENPH103,153.29
062,ENPH104,140.99
062,ENPH105,122.91
062,ENPH106,126
063,CVS0,19.69
063,CVS1,18.91
063,CVS2,16.3
063,CVS3,18.74
063,CVS4,28.53
063,CVS5,22.79
063,CVS6,12.46
063,CVS7,10.11
063,CVS8,5.35
063,CVS9,21.14
063,CVS10,27.06
063,CVS11,37.44
063,CVS12,44.22
063,CVS13,44.36
063,CVS14,40.7
063,CVS15,43.79
063,CVS16,44.21
063,CVS17,52
063,CVS18,52.16
063,CVS19,43.07
063,CVS20,29.9
063,CVS21,21.64
063,CVS22,20.86
063,CVS23,34.75
063,CVS24,53.25
063,CVS25,44.91
063,CVS26,43.16
063,CVS27,27.56
063,CVS28,32.95
063,CVS29,51.54
063,CVS30,48.46
063,CVS31,53.6
063,CVS32,57.15
063,CVS33,52.91
063,CVS34,56.85
063,CVS35,41.85
063,CVS36,47.59
063,CVS37,34.87
063,CVS38,20.36
063,CVS39,23.03
063,CVS40,18.42
063,CVS41,12.82
063,CVS42,13.46
063,CVS43,19.1
063,CVS44,22.82
063,CVS45,12.13
063,CVS46,8.63
063,CVS47,16.88
063,CVS48,24.59
063,CVS49,41.74
063,CVS50,50.36
063,CVS51,62.14
063,CVS52,84.78
063,CVS53,92.07
063,CVS54,83.03
063,CVS55,88.71
063,CVS56,99.31
063,CVS57,90.95
063,CVS58,112.78
063,CVS59,98.45
063,CVS60,92.99
063,CVS61,101.32
063,CVS62,98.63
063,CVS63,112.44
063,CVS64,109.41
063,CVS65,114.48
063,CVS66,112.43
063,CVS67,102.17
063,CVS68,86.88
063,CVS69,97.88
063,CVS70,108.91
063,CVS71,124.79
063,CVS72,107.21
063,CVS73,97.7
063,CVS74,94.71
063,CVS75,98.06
063,CVS76,103.86
063,CVS77,113.72
063,CVS78,120.24
063,CVS79,115.2
063,CVS80,115.64
063,CVS81,101.83
063,CVS82,100.8
063,CVS83,94.7
063,CVS84,77.45
063,CVS85,80.38
063,CVS86,66.52
063,CVS87,84.62
063,CVS88,69.87
063,CVS89,77.55
063,CVS90,64.12
063,CVS91,80.74
063,CVS92,85.48
063,CVS93,76.13
063,CVS94,79.08
063,CVS95,79.27
063,CVS96,91.79
063,CVS97,103.59
063,CVS98,103.41
063,CVS99,106.98
063,CVS100,106.34
063,CVS101,109.46
063,CVS102,103.06
063,CVS103,104.32
063,CVS104,106.23
063,CVS105,118.42
063,CVS106,120.14
064,SPOT0,5.08
064,SPOT1,6.76
064,SPOT2,3.95
064,SPOT3,11.22
064,SPOT4,6.29
064,SPOT5,13.81
064,SPOT6,16.27
064,SPOT7,21.84
064,SPOT8,9.57
064,SPOT9,3.6
064,SPOT10,8.08
064,SPOT11,6.85
064,SPOT12,9.56
064,SPOT13,6.77
064,SPOT14,20.75
064,SPOT15,13.59
064,SPOT16,6.91
064,SPOT17,3.11
064,SPOT18,15.1
064,SPOT19,15.77
064,SPOT20,31.4
064,SPOT21,43.08
064,SPOT22,50.14
064,SPOT23,57.6
064,SPOT24,60.89
064,SPOT25,58.79
064,SPOT26,52.86
064,SPOT27,54.59
064,SPOT28,46.49
064,SPOT29,34.62
064,SPOT30,21.32
064,SPOT31,34.64
064,SPOT32,15.62
064,SPOT33,16.56
064,SPOT34,19.55
064,SPOT35,21.66
064,SPOT36,15.35
064,SPOT37,23.03
064,SPOT38,30.49
064,SPOT39,14.56
064,SPOT40,8.65
064,SPOT41,10.75
064,SPOT42,15.66
064,SPOT43,16.95
064,SPOT44,15.24
064,SPOT45,3.23
064,SPOT46,0.53
064,SPOT47,16.63
064,SPOT48,19.6
064,SPOT49,15.56
064,SPOT50,11.51
064,SPOT51,0.72
064,SPOT52,16.69
064,SPOT53,23.76
064,SPOT54,0.44
064,SPOT55,20.3
064,SPOT56,28.59
064,SPOT57,31.49
064,SPOT58,34.16
064,SPOT59,34.18
064,SPOT60,29.93
064,SPOT61,31.26
064,SPOT62,35.39
064,SPOT63,16.07
064,SPOT64,3.87
064,SPOT65,2.57
064,SPOT66,0.91
064,SPOT67,1.26
064,SPOT68,3.32
064,SPOT69,13.04
064,SPOT70,9.88
064,SPOT71,29.85
064,SPOT72,43.22
064,SPOT73,50.22
064,SPOT74,58.13
064,SPOT75,50.97
064,SPOT76,48.26
064,SPOT77,52.3
064,SPOT78,61.81
064,SPOT79,79.04
064,SPOT80,72.61
064,SPOT81,77.57
064,SPOT82,78.43
064,SPOT83,81.48
064,SPOT84,93.38
064,SPOT85,96.44
064,SPOT86,103.66
064,SPOT87,98.56
064,SPOT88,94.24
064,SPOT89,79.66
064,SPOT90,74.09
064,SPOT91,73.68
064,SPOT92,91.88
064,SPOT93,85.72
064,SPOT94,98.95
064,SPOT95,110.15
064,SPOT96,93.78
064,SPOT97,76.34
064,SPOT98,74.41
064,SPOT99,67.65
064,SPOT100,68.33
064,SPOT101,81.32
064,SPOT102,66.74
064,SPOT103,68.86
064,SPOT104,69.69
064,SPOT105,55.2
064,SPOT106,48.06
065,COST0,6.84
065,COST1,0.77
065,COST2,7.07
065,COST3,6.09
065,COST4,11.73
065,COST5,12.39
065,COST6,9.18
065,COST7,10.48
065,COST8,4.63
065,COST9,3.36
065,COST10,8.94
065,COST11,1.89
065,COST12,9.5
065,COST13,21.6
065,COST14,29.26
065,COST15,28.57
065,COST16,13.88
065,COST17,17.03
065,COST18,11.3
065,COST19,4.59
065,COST20,12.35
065,COST21,10.58
065,COST22,7.46
065,COST23,3.34
065,COST24,0.56
065,COST25,6.78
065,COST26,6.27
065,COST27,3.24
065,COST28,5.91
065,COST29,16.51
065,COST30,9.96
065,COST31,4.01
065,COST32,11.73
065,COST33,3
065,COST34,6.91
065,COST35,6.96
065,COST36,1.57
065,COST37,8.52
065,COST38,3.11
065,COST39,6.84
065,COST40,12.07
065,COST41,27.81
065,COST42,28.38
065,COST43,42.33
065,COST44,23.2
065,COST45,26.58
065,COST46,8.64
065,COST47,21.24
065,COST48,2.05
065,COST49,0.03
065,COST50,2.45
065,COST51,5.66
065,COST52,4.38
065,COST53,6.36
065,COST54,25
065,COST55,27.72
065,COST56,33.98
065,COST57,31.62
065,COST58,37.61
065,COST59,37.62
065,COST60,47.79
065,COST61,47.93
065,COST62,57.95
065,COST63,54.77
065,COST64,60.32
065,COST65,52.44
065,COST66,49.01
065,COST67,41.8
065,COST68,30.01
065,COST69,37.81
065,COST70,42.32
065,COST71,45.68
065,COST72,44.18
065,COST73,49.73
065,COST74,68.2
065,COST75,77.58
065,COST76,64.8
065,COST77,71.2
065,COST78,66.02
065,COST79,65.04
065,COST80,68.05
065,COST81,55.36
065,COST82,50.76
065,COST83,42.19
065,COST84,48.48
065,COST85,52.14
065,COST86,44.19
065,COST87,25.56
065,COST88,9.56
065,COST89,19.15
065,COST90,13.6
065,COST91,3.76
065,COST92,1.94
065,COST93,12.87
065,COST94,13.48
065,COST95,2.91
065,COST96,24.15
065,COST97,15.25
065,COST98,34.45
065,COST99,34.93
065,COST100,25.81
065,COST101,30.89
065,COST102,36.87
065,COST103,23.97
065,COST104,35.07
065,COST105,51.43
065,COST106,43.46
066,TRXC0,10.7
066,TRXC1,18.35
066,TRXC2,16.84
066,TRXC3,18.21
066,TRXC4,9.72
066,TRXC5,6.64
066,TRXC6,14.54
066,TRXC7,24.84
066,TRXC8,33.59
066,TRXC9,39.09
066,TRXC10,20.65
066,TRXC11,17.1
066,TRXC12,8.51
066,TRXC13,10.08
066,TRXC14,8.32
066,TRXC15,18.24
066,TRXC16,26.09
066,TRXC17,39.69
066,TRXC18,51.88
066,TRXC19,53.81
066,TRXC20,67.3
066,TRXC21,73.39
066,TRXC22,69.89
066,TRXC23,77.99
066,TRXC24,88.01
066,TRXC25,101.81
066,TRXC26,108.77
066,TRXC27,97.94
066,TRXC28,92.41
066,TRXC29,98.34
066,TRXC30,109.82
066,TRXC31,111.09
066,TRXC32,110.25
066,TRXC33,109.11
066,TRXC34,106.37
066,TRXC35,101.09
066,TRXC36,113.64
066,TRXC37,116.75
066,TRXC38,108.87
066,TRXC39,120.38
066,TRXC40,108.5
066,TRXC41,115.86
066,TRXC42,115.68
066,TRXC43,122.15
066,TRXC44,134.58
066,TRXC45,141.53
066,TRXC46,152.93
066,TRXC47,164.41
066,TRXC48,166.76
066,TRXC49,155.01
066,TRXC50,132.12
066,TRXC51,152.55
066,TRXC52,141.66
066,TRXC53,162.39
066,TRXC54,160.62
066,TRXC55,166.9
066,TRXC56,169.13
066,TRXC57,161.91
066,TRXC58,153.55
066,TRXC59,153.91
066,TRXC60,169.36
066,TRXC61,169.27
066,TRXC62,164.79
066,TRXC63,174.3
066,TRXC64,169.39
066,TRXC65,171.13
066,TRXC66,179.23
066,TRXC67,187.81
066,TRXC68,177.37
066,TRXC69,169.85
066,TRXC70,186.43
066,TRXC71,168.49
066,TRXC72,167.86
066,TRXC73,175.04
066,TRXC74,188.7
066,TRXC75,191.09
066,TRXC76,197.02
066,TRXC77,199.37
066,TRXC78,203.42
066,TRXC79,217.29
066,TRXC80,209.54
066,TRXC81,209.71
066,TRXC82,222.15
066,TRXC83,230.18
066,TRXC84,226.13
066,TRXC85,228.95
066,TRXC86,243.49
066,TRXC87,246.59
066,TRXC88,243.29
066,TRXC89,248.38
066,TRXC90,241.04
066,TRXC91,242.73
066,TRXC92,222.46
066,TRXC93,212.45
066,TRXC94,210.23
066,TRXC95,212.68
066,TRXC96,211.37
066,TRXC97,200.88
066,TRXC98,187.4
066,TRXC99,182.39
066,TRXC100,175.12
066,TRXC101,164.8
066,TRXC102,161.47
066,TRXC103,157.79
066,TRXC104,164.63
066,TRXC105,169.52
066,TRXC106,161.85
067,TWLO0,18.06
067,TWLO1,15.33
067,TWLO2,5.78
067,TWLO3,8.96
067,TWLO4,2.72
067,TWLO5,10.13
067,TWLO6,2.08
067,TWLO7,19.14
067,TWLO8,23.22
067,TWLO9,13.47
067,TWLO10,11.6
067,TWLO11,10.38
067,TWLO12,15.16
067,TWLO13,17.42
067,TWLO14,31.52
067,TWLO15,21.3
067,TWLO16,32.69
067,TWLO17,28.05
067,TWLO18,18.91
067,TWLO19,18.08
067,TWLO20,15.15
067,TWLO21,0.43
067,TWLO22,0.94
067,TWLO23,16.51
067,TWLO24,36.03
067,TWLO25,27.97
067,TWLO26,28.36
067,TWLO27,31.94
067,TWLO28,33.16
067,TWLO29,52.82
067,TWLO30,53.83
067,TWLO31,50.29
067,TWLO32,44.55
067,TWLO33,35.76
067,TWLO34,45.75
067,TWLO35,55.62
067,TWLO36,72.72
067,TWLO37,85.11
067,TWLO38,71.19
067,TWLO39,79.83
067,TWLO40,81.84
067,TWLO41,90.04
067,TWLO42,74.87
067,TWLO43,88.31
067,TWLO44,78.48
067,TWLO45,63.82
067,TWLO46,49.65
067,TWLO47,49.91
067,TWLO48,47.64
067,TWLO49,66.47
067,TWLO50,79.07
067,TWLO51,88.84
067,TWLO52,81.7
067,TWLO53,80.04
067,TWLO54,80.63
067,TWLO55,95.12
067,TWLO56,98.78
067,TWLO57,93.03
067,TWLO58,102.81
067,TWLO59,103.51
067,TWLO60,120.24
067,TWLO61,110.08
067,TWLO62,105.57
067,TWLO63,116.75
067,TWLO64,116.49
067,TWLO65,123.33
067,TWLO66,107.1
067,TWLO67,98.64
067,TWLO68,88.95
067,TWLO69,84.85
067,TWLO70,98.87
067,TWLO71,106.17
067,TWLO72,120.43
067,TWLO73,115.57
067,TWLO74,116.09
067,TWLO75,118.65
067,TWLO76,113.57
067,TWLO77,105.1
067,TWLO78,117.62
067,TWLO79,108.76
067,TWLO80,101.4
067,TWLO81,87.77
067,TWLO82,98.77
067,TWLO83,94.28
067,TWLO84,98.2
067,TWLO85,77.64
067,TWLO86,83.75
067,TWLO87,74.99
067,TWLO88,84.43
067,TWLO89,78
067,TWLO90,81.13
067,TWLO91,95.33
067,TWLO92,94.51
067,TWLO93,111.33
067,TWLO94,107.91
067,TWLO95,102.7
067,TWLO96,98.88
067,TWLO97,93.54
067,TWLO98,90.33
067,TWLO99,93
067,TWLO100,93.82
067,TWLO101,92.17
067,TWLO102,97.39
067,TWLO103,105.14
067,TWLO104,88.51
067,TWLO105,97.32
067,TWLO106,91.89
068,PCG0,5.25
068,PCG1,4.38
068,PCG2,13.26
068,PCG3,8.88
068,PCG4,11.97
068,PCG5,31.55
068,PCG6,43.33
068,PCG7,41.47
068,PCG8,54.35
068,PCG9,36.68
068,PCG10,34.75
068,PCG11,29.81
068,PCG12,30.81
068,PCG13,37.78
068,PCG14,37.22
068,PCG15,46.66
068,PCG16,43.95
068,PCG17,51.94
068,PCG18,45.65
068,PCG19,53.68
068,PCG20,49.7
068,PCG21,35.57
068,PCG22,28.92
068,PCG23,22.32
068,PCG24,29.12
068,PCG25,50.12
068,PCG26,42.47
068,PCG27,48.85
068,PCG28,41.02
068,PCG29,38.54
068,PCG30,21.99
068,PCG31,20.77
068,PCG32,36.25
068,PCG33,36.83
068,PCG34,36.71
068,PCG35,16.34
068,PCG36,12.61
068,PCG37,27.6
068,PCG38,27.14
068,PCG39,35.73
068,PCG40,30.12
068,PCG41,35.34
068,PCG42,48.59
068,PCG43,59.41
068,PCG44,54.61
068,PCG45,57.17
068,PCG46,67.72
068,PCG47,79.74
068,PCG48,82.57
068,PCG49,74.56
068,PCG50,70
068,PCG51,78.9
068,PCG52,70.83
068,PCG53,75.71
068,PCG54,67.31
068,PCG55,80.4
068,PCG56,63.23
068,PCG57,60.82
068,PCG58,48.16
068,PCG59,44.78
068,PCG60,27.1
068,PCG61,9.09
068,PCG62,5.51
068,PCG63,8.07
068,PCG64,10.6
068,PCG65,17.16
068,PCG66,13.18
068,PCG67,17.63
068,PCG68,15.23
068,PCG69,13.45
068,PCG70,15.72
068,PCG71,10.41
068,PCG72,7.87
068,PCG73,15.28
068,PCG74,13.06
068,PCG75,19.99
068,PCG76,18.05
068,PCG77,19.43
068,PCG78,20.22
068,PCG79,41.45
068,PCG80,45.49
068,PCG81,56.64
068,PCG82,55.94
068,PCG83,49.18
068,PCG84,31.79
068,PCG85,18.72
